DATE,LATITUDE,LONGITUDE,ELEVATION,EMNT,EMXT,TAVG
2000-03,36.574079999999995,-121.78636000000002,64.26,4.575,26.125000000000004,11.8
2000-04,36.574079999999995,-121.78636000000002,64.26,5.0249999999999995,28.475,13.75
2000-05,36.574079999999995,-121.78636000000002,64.26,5.125,29.45,14.625
2000-06,36.569425,-121.769075,71.025,7.3999999999999995,29.433333333333334,15.866666666666665
2000-07,36.574079999999995,-121.78636000000002,64.26,8.475,21.825000000000003,15.4
2000-08,36.574079999999995,-121.78636000000002,64.26,8.75,25.849999999999998,16.025
2000-09,36.574079999999995,-121.78636000000002,64.26,7.625,32.52499999999999,17.4
2000-10,36.574079999999995,-121.78636000000002,64.26,6.55,26.799999999999997,14.725
2000-11,36.569425,-121.769075,71.025,0.7333333333333334,22.200000000000003,10.833333333333334
2000-12,36.574079999999995,-121.78636000000002,64.26,0.975,24.175,11.9
2001-01,36.574079999999995,-121.78636000000002,64.26,0.3,24.75,10.025
2001-02,36.574079999999995,-121.78636000000002,64.26,1.125,25.275,10.675
2001-03,36.574079999999995,-121.78636000000002,64.26,3.2,24.7,12.575
2001-04,36.574079999999995,-121.78636000000002,64.26,2.7750000000000004,22.8,11.049999999999999
2001-05,36.574079999999995,-121.78636000000002,64.26,5.975,32.75,15.45
2001-06,36.574079999999995,-121.78636000000002,64.26,7.375,28.35,15.700000000000001
2001-07,36.574079999999995,-121.78636000000002,64.26,9.45,25.15,15.925
2001-08,36.574079999999995,-121.78636000000002,64.26,8.875,23.75,15.925
2001-09,36.574079999999995,-121.78636000000002,64.26,7.775,34.05,15.975
2001-10,36.582883333333335,-121.78636666666667,78.45,7.339999999999999,31.340000000000003,15.7
2001-11,36.589171428571426,-121.78804285714286,87.27142857142859,2.9666666666666663,26.316666666666666,13.216666666666669
2001-12,36.589171428571426,-121.78804285714286,87.27142857142859,2.3333333333333335,19.71666666666667,10.666666666666666
2002-01,36.589171428571426,-121.78804285714286,87.27142857142859,-1.3999999999999997,21.383333333333336,8.866666666666667
2002-02,36.5755875,-121.7800875,94.65,-0.857142857142857,25.885714285714283,11.685714285714285
2002-03,36.59005,-121.7889,72.35000000000001,1.2833333333333334,22.13333333333333,11.433333333333335
2002-04,36.56825714285714,-121.77751428571428,88.14285714285715,3.883333333333333,24.56,12.559999999999999
2002-05,36.56825714285714,-121.77751428571428,88.14285714285715,4.183333333333333,25.366666666666664,13.066666666666668
2002-06,36.5755875,-121.7800875,94.65,6.3571428571428585,27.942857142857143,14.542857142857144
2002-07,36.5755875,-121.7800875,94.65,7.842857142857143,29.61428571428571,16.085714285714285
2002-08,36.5755875,-121.7800875,94.65,8.942857142857141,32.385714285714286,16.428571428571427
2002-09,36.5755875,-121.7800875,94.65,7.92857142857143,31.52857142857143,17.0
2002-10,36.5755875,-121.7800875,94.65,4.671428571428572,32.457142857142856,14.871428571428568
2002-11,36.5755875,-121.7800875,94.65,4.514285714285714,28.571428571428577,14.514285714285716
2002-12,36.5755875,-121.7800875,94.65,1.7428571428571427,20.87142857142857,11.414285714285713
2003-01,36.5755875,-121.7800875,94.65,4.014285714285714,24.45714285714286,13.571428571428573
2003-02,36.5755875,-121.7800875,94.65,2.157142857142857,20.728571428571428,11.22857142857143
2003-03,36.5755875,-121.7800875,94.65,3.1714285714285717,27.54285714285714,12.485714285714286
2003-04,36.56825714285714,-121.77751428571428,88.14285714285715,4.266666666666667,21.78333333333333,11.916666666666666
2003-05,36.56825714285714,-121.77751428571428,88.14285714285715,5.566666666666666,28.983333333333334,14.050000000000002
2003-06,36.56825714285714,-121.77751428571428,88.14285714285715,7.233333333333333,35.56,15.960000000000003
2003-07,36.56825714285714,-121.77751428571428,88.14285714285715,8.499999999999998,27.316666666666666,16.8
2003-08,36.5755875,-121.7800875,94.65,10.414285714285715,29.357142857142858,17.82857142857143
2003-09,36.5755875,-121.7800875,94.65,9.842857142857143,33.57142857142857,18.342857142857145
2003-10,36.5755875,-121.7800875,94.65,5.714285714285715,34.285714285714285,16.557142857142857
2003-11,36.5755875,-121.7800875,94.65,0.7285714285714285,24.04285714285714,12.0
2003-12,36.5755875,-121.7800875,94.65,1.1999999999999997,21.185714285714287,11.428571428571429
2004-01,36.5755875,-121.7800875,94.65,0.09999999999999996,19.98333333333333,10.033333333333333
2004-02,36.5755875,-121.7800875,94.65,2.085714285714286,21.185714285714287,10.785714285714286
2004-03,36.5755875,-121.7800875,94.65,4.2,29.442857142857143,14.542857142857144
2004-04,36.5755875,-121.7800875,94.65,4.128571428571428,34.357142857142854,13.771428571428574
2004-05,36.5755875,-121.7800875,94.65,5.742857142857143,27.128571428571426,14.428571428571429
2004-06,36.5755875,-121.7800875,94.65,8.085714285714285,23.871428571428567,15.085714285714285
2004-07,36.5755875,-121.7800875,94.65,8.8,26.028571428571432,16.7
2004-08,36.558483333333335,-121.77603333333333,77.93333333333332,9.68,31.9,17.76
2004-09,36.558483333333335,-121.77603333333333,77.93333333333332,6.459999999999999,35.66,17.880000000000003
2004-10,36.558483333333335,-121.77603333333333,77.93333333333332,5.659999999999999,33.1,15.14
2004-11,36.5755875,-121.7800875,94.65,0.47142857142857153,23.485714285714284,12.285714285714283
2004-12,36.5755875,-121.7800875,94.65,0.8857142857142856,23.085714285714285,11.228571428571428
2005-01,36.56825714285714,-121.77918571428572,86.82857142857144,0.8500000000000001,25.650000000000002,10.899999999999999
2005-02,36.5755875,-121.7800875,94.65,4.442857142857143,23.31428571428571,12.485714285714286
2005-03,36.5755875,-121.7800875,94.65,4.771428571428571,29.52857142857142,13.585714285714287
2005-04,36.5755875,-121.7800875,94.65,3.4857142857142853,23.114285714285717,12.385714285714286
2005-05,36.5755875,-121.7800875,94.65,6.971428571428571,24.814285714285713,14.842857142857143
2005-06,36.5755875,-121.7800875,94.65,7.6000000000000005,24.27142857142857,14.885714285714286
2005-07,36.5755875,-121.7800875,94.65,8.785714285714285,28.814285714285717,16.342857142857145
2005-08,36.5755875,-121.7800875,94.65,8.957142857142857,28.714285714285715,16.228571428571428
2005-09,36.5755875,-121.7800875,94.65,7.228571428571428,28.971428571428564,15.642857142857142
2005-10,36.5755875,-121.7800875,94.65,6.042857142857144,29.61428571428571,14.857142857142856
2005-11,36.5755875,-121.7800875,94.65,2.0714285714285716,29.842857142857145,14.6
2005-12,36.5755875,-121.7800875,94.65,1.0285714285714285,22.942857142857143,12.0
2006-01,36.5755875,-121.7800875,94.65,1.9000000000000001,23.814285714285713,11.014285714285716
2006-02,36.5755875,-121.7800875,94.65,0.3428571428571428,27.7,12.014285714285716
2006-03,36.5755875,-121.7800875,94.65,1.1285714285714286,19.228571428571428,9.914285714285715
2006-04,36.5755875,-121.7800875,94.65,4.785714285714286,22.471428571428568,12.457142857142857
2006-05,36.5755875,-121.7800875,94.65,6.428571428571429,28.24285714285714,14.242857142857144
2006-06,36.5755875,-121.7800875,94.65,7.771428571428571,29.842857142857145,16.228571428571428
2006-07,36.5755875,-121.7800875,94.65,8.0,32.714285714285715,17.128571428571426
2006-08,36.5755875,-121.7800875,94.65,8.628571428571428,30.485714285714288,15.9
2006-09,36.5755875,-121.7800875,94.65,7.714285714285714,30.557142857142857,15.857142857142858
2006-10,36.5755875,-121.7800875,94.65,6.571428571428571,29.842857142857145,15.52857142857143
2006-11,36.5755875,-121.7800875,94.65,0.4,25.400000000000002,12.928571428571427
2006-12,36.5755875,-121.7800875,94.65,-0.22857142857142856,24.042857142857144,10.87142857142857
2007-01,36.5755875,-121.7800875,94.65,-3.642857142857143,24.685714285714287,9.028571428571427
2007-02,36.5755875,-121.7800875,94.65,1.9857142857142855,25.3,10.971428571428572
2007-03,36.5755875,-121.7800875,94.65,2.0714285714285716,27.45714285714286,12.700000000000001
2007-04,36.56825714285714,-121.77751428571428,88.14285714285715,3.6999999999999997,25.0,12.049999999999999
2007-05,36.56825714285714,-121.77751428571428,88.14285714285715,5.283333333333334,29.900000000000002,13.283333333333333
2007-06,36.56825714285714,-121.77751428571428,88.14285714285715,6.483333333333333,28.8,14.583333333333334
2007-07,36.56825714285714,-121.77751428571428,88.14285714285715,9.166666666666666,25.0,16.299999999999997
2007-08,36.56825714285714,-121.77751428571428,88.14285714285715,8.316666666666666,28.066666666666666,16.783333333333335
