DATE,LATITUDE,LONGITUDE,ELEVATION,EMNT,EMXT,TAVG
2000-01,37.9982,-121.27706666666666,7.933333333333334,-1.1333333333333335,17.766666666666666,9.866666666666667
2000-02,37.9982,-121.27706666666666,7.933333333333334,2.2333333333333334,20.933333333333334,11.6
2000-03,37.9982,-121.27706666666666,7.933333333333334,1.8666666666666665,26.833333333333332,13.166666666666666
2000-04,37.9982,-121.27706666666666,7.933333333333334,3.1666666666666665,31.100000000000005,16.099999999999998
2000-05,37.9982,-121.27706666666666,7.933333333333334,4.066666666666666,38.699999999999996,18.933333333333334
2000-06,37.9982,-121.27706666666666,7.933333333333334,7.366666666666667,41.333333333333336,23.166666666666668
2000-07,37.9982,-121.27706666666666,7.933333333333334,10.4,38.7,22.633333333333336
2000-08,37.94425,-121.27175,5.800000000000001,9.45,40.3,23.95
2000-09,37.9982,-121.27706666666666,7.933333333333334,9.433333333333332,38.5,22.066666666666666
2000-10,37.9982,-121.27706666666666,7.933333333333334,4.233333333333333,34.233333333333334,16.866666666666667
2000-11,37.9982,-121.27706666666666,7.933333333333334,-1.5,22.433333333333334,9.566666666666668
2000-12,37.9982,-121.27706666666666,7.933333333333334,-2.2333333333333334,19.033333333333335,8.266666666666667
2001-01,37.9976,-121.25675000000001,10.05,-3.9,16.95,7.199999999999999
2001-02,37.9982,-121.27706666666666,7.933333333333334,-1.3,21.133333333333333,9.700000000000001
2001-03,37.9982,-121.27706666666666,7.933333333333334,0.5666666666666667,28.5,13.966666666666669
2001-04,37.9982,-121.27706666666666,7.933333333333334,-0.19999999999999987,32.233333333333334,13.6
2001-05,37.9982,-121.27706666666666,7.933333333333334,3.8666666666666667,40.166666666666664,22.099999999999998
2001-06,37.9982,-121.27706666666666,7.933333333333334,8.533333333333333,40.0,23.433333333333334
2001-07,37.9976,-121.25675000000001,10.05,10.3,41.95,23.65
2001-08,37.9982,-121.27706666666666,7.933333333333334,11.1,39.266666666666666,24.2
2001-09,37.9982,-121.27706666666666,7.933333333333334,9.799999999999999,36.300000000000004,22.133333333333336
2001-10,37.9982,-121.27706666666666,7.933333333333334,4.633333333333333,37.8,19.0
2001-11,37.9982,-121.27706666666666,7.933333333333334,0.3666666666666667,27.233333333333334,12.966666666666669
2001-12,37.9982,-121.27706666666666,7.933333333333334,0.5666666666666668,17.766666666666666,8.966666666666667
2002-01,37.9982,-121.27706666666666,7.933333333333334,-3.5,16.5,7.033333333333334
2002-02,37.9982,-121.27706666666666,7.933333333333334,-2.9333333333333336,22.966666666666665,10.633333333333333
2002-03,37.9976,-121.25675000000001,10.05,-0.3,27.5,11.95
2002-04,37.94425,-121.27175,5.800000000000001,0.7999999999999999,31.15,15.15
2002-05,37.8891,-121.2258,7.9,5.6,37.2,18.6
2002-06,37.94425,-121.27175,5.800000000000001,10.3,39.4,23.0
2002-07,37.9982,-121.27706666666666,7.933333333333334,10.733333333333334,42.4,24.600000000000005
2002-08,37.9982,-121.27706666666666,7.933333333333334,7.966666666666666,39.43333333333333,23.099999999999998
2002-09,37.9982,-121.27706666666666,7.933333333333334,8.166666666666666,39.46666666666666,23.03333333333333
2002-10,37.9982,-121.27706666666666,7.933333333333334,3.3333333333333335,34.06666666666667,17.53333333333333
2002-11,37.9982,-121.27706666666666,7.933333333333334,0.7333333333333334,22.96666666666667,12.233333333333334
2002-12,37.9982,-121.27706666666666,7.933333333333334,-1.8666666666666665,18.333333333333332,9.299999999999999
2003-01,37.9982,-121.27706666666666,7.933333333333334,0.5333333333333333,18.299999999999997,10.1
2003-02,37.9982,-121.27706666666666,7.933333333333334,-2.566666666666667,20.033333333333335,10.200000000000001
2003-03,37.9982,-121.27706666666666,7.933333333333334,1.5,27.933333333333334,13.433333333333332
2003-04,37.9976,-121.25675000000001,10.05,2.25,26.4,13.399999999999999
2003-05,37.9976,-121.25675000000001,10.05,4.4,37.5,18.950000000000003
2003-06,37.9982,-121.27706666666666,7.933333333333334,10.200000000000001,40.73333333333334,22.733333333333334
2003-07,37.9982,-121.27706666666666,7.933333333333334,9.833333333333334,41.300000000000004,25.96666666666667
2003-08,37.9982,-121.27706666666666,7.933333333333334,11.133333333333333,38.86666666666667,23.900000000000002
2003-09,37.9982,-121.27706666666666,7.933333333333334,10.566666666666668,38.699999999999996,23.3
2003-10,37.9982,-121.27706666666666,7.933333333333334,7.033333333333334,32.8,19.966666666666665
2003-11,37.9982,-121.27706666666666,7.933333333333334,-2.0333333333333337,20.566666666666666,11.1
2003-12,37.9982,-121.27706666666666,7.933333333333334,-2.0333333333333337,17.96666666666667,9.5
2004-01,37.9982,-121.27706666666666,7.933333333333334,-2.0333333333333337,19.433333333333334,8.133333333333333
2004-02,37.9982,-121.27706666666666,7.933333333333334,-0.7333333333333333,21.866666666666664,10.233333333333334
2004-03,37.9982,-121.27706666666666,7.933333333333334,2.766666666666667,29.633333333333336,15.799999999999999
2004-04,37.9982,-121.27706666666666,7.933333333333334,4.066666666666666,35.03333333333333,17.0
2004-05,37.9982,-121.27706666666666,7.933333333333334,8.166666666666666,35.96666666666667,19.766666666666666
2004-06,37.9982,-121.27706666666666,7.933333333333334,10.566666666666668,37.4,22.76666666666667
2004-07,37.9982,-121.27706666666666,7.933333333333334,11.700000000000001,38.13333333333333,24.23333333333333
2004-08,37.9982,-121.27706666666666,7.933333333333334,10.166666666666666,39.233333333333334,24.2
2004-09,37.9982,-121.27706666666666,7.933333333333334,7.933333333333334,39.06666666666667,22.53333333333333
2004-10,37.9982,-121.27706666666666,7.933333333333334,2.966666666666667,33.5,16.7
2004-11,37.9982,-121.27706666666666,7.933333333333334,-3.3333333333333335,21.666666666666668,10.633333333333333
2004-12,37.9982,-121.27706666666666,7.933333333333334,-3.5,18.866666666666664,8.233333333333333
2005-01,37.9982,-121.27706666666666,7.933333333333334,-0.3666666666666667,15.4,7.599999999999999
